
---New data---
[BSA_numDenseBlock : 539]
[BSA_averageDensity : 0.119318]
[BSA_reordering : 1465]
[BSA_numClusters : 564]
[BSA_numNNZ_bellpack : 2449194]
[BSA_numNNZ_csr : 2432730]

---New data---
[File : ./suiteSparse_dataset/crystk03/crystk03.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 12493]
[BSA_averageDensity : 0.168471]
[BSA_reordering : 259]
[BSA_numClusters : 340]
[BSA_numNNZ_bellpack : 887937]
[BSA_numNNZ_csr : 349133]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_6.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_3.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_7.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_5.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 214]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_4.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1231]
[BSA_averageDensity : 0.127078]
[BSA_reordering : 214]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 341279]

---New data---
[File : ./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_K.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 459]
[BSA_averageDensity : 0.135221]
[BSA_reordering : 199]
[BSA_numClusters : 326]
[BSA_numNNZ_bellpack : 216082]
[BSA_numNNZ_csr : 200193]

---New data---
[File : ./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 498]
[BSA_averageDensity : 0.135903]
[BSA_reordering : 200]
[BSA_numClusters : 324]
[BSA_numNNZ_bellpack : 218484]
[BSA_numNNZ_csr : 201158]

---New data---
[File : ./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_M.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 304]
[BSA_averageDensity : 0.12509]
[BSA_reordering : 199]
[BSA_numClusters : 322]
[BSA_numNNZ_bellpack : 206474]
[BSA_numNNZ_csr : 196739]

---New data---
[File : ./suiteSparse_dataset/Dubcova1/Dubcova1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 207]
[BSA_averageDensity : 0.119811]
[BSA_reordering : 90]
[BSA_numClusters : 193]
[BSA_numNNZ_bellpack : 134569]
[BSA_numNNZ_csr : 128220]

---New data---
[File : ./suiteSparse_dataset/ted_A/ted_A.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 5396]
[BSA_averageDensity : 0.285892]
[BSA_reordering : 65]
[BSA_numClusters : 220]
[BSA_numNNZ_bellpack : 424587]
[BSA_numNNZ_csr : 29663]

---New data---
[File : ./suiteSparse_dataset/mk12-b4/mk12-b4.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 845]
[BSA_averageDensity : 0.115362]
[BSA_reordering : 2524]
[BSA_numClusters : 1614]
[BSA_numNNZ_bellpack : 311850]
[BSA_numNNZ_csr : 286895]

---New data---
[File : ./suiteSparse_dataset/std1_Jac3_db/std1_Jac3_db.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4937]
[BSA_averageDensity : 0.358856]
[BSA_reordering : 375]
[BSA_numClusters : 719]
[BSA_numNNZ_bellpack : 531826]
[BSA_numNNZ_csr : 78278]

---New data---
[File : ./suiteSparse_dataset/OPF_10000/OPF_10000.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2205]
[BSA_averageDensity : 0.138802]
[BSA_reordering : 1484]
[BSA_numClusters : 1608]
[BSA_numNNZ_bellpack : 255799]
[BSA_numNNZ_csr : 177448]

---New data---
[File : ./suiteSparse_dataset/worms20_10NN/worms20_10NN.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 148]
[BSA_averageDensity : 0.12595]
[BSA_reordering : 261]
[BSA_numClusters : 761]
[BSA_numNNZ_bellpack : 120413]
[BSA_numNNZ_csr : 115641]

---New data---
[File : ./suiteSparse_dataset/cbuckle/cbuckle.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4749]
[BSA_averageDensity : 0.191523]
[BSA_reordering : 82]
[BSA_numClusters : 239]
[BSA_numNNZ_bellpack : 345098]
[BSA_numNNZ_csr : 112255]

---New data---
[File : ./suiteSparse_dataset/cbuckle/cbuckle_G.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3160]
[BSA_averageDensity : 0.183408]
[BSA_reordering : 84]
[BSA_numClusters : 269]
[BSA_numNNZ_bellpack : 263754]
[BSA_numNNZ_csr : 115384]

---New data---
[File : ./suiteSparse_dataset/c-71/c-71.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3024]
[BSA_averageDensity : 0.138716]
[BSA_reordering : 4838]
[BSA_numClusters : 2907]
[BSA_numNNZ_bellpack : 468096]
[BSA_numNNZ_csr : 360710]

---New data---
[File : ./suiteSparse_dataset/std1_Jac2/std1_Jac2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 14441]
[BSA_averageDensity : 0.245284]
[BSA_reordering : 282]
[BSA_numClusters : 501]
[BSA_numNNZ_bellpack : 1248731]
[BSA_numNNZ_csr : 341940]

---New data---
[File : ./suiteSparse_dataset/ifiss_mat/ifiss_mat.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 45883]
[BSA_averageDensity : 0.149604]
[BSA_reordering : 2572]
[BSA_numClusters : 628]
[BSA_numNNZ_bellpack : 3599932]
[BSA_numNNZ_csr : 1842674]

---New data---
[File : ./suiteSparse_dataset/TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 18886]
[BSA_averageDensity : 0.896371]
[BSA_reordering : 152]
[BSA_numClusters : 173]
[BSA_numNNZ_bellpack : 4396289]
[BSA_numNNZ_csr : 62502]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac2_db/Zd_Jac2_db.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 7057]
[BSA_averageDensity : 0.320337]
[BSA_reordering : 397]
[BSA_numClusters : 698]
[BSA_numNNZ_bellpack : 676439]
[BSA_numNNZ_csr : 97721]

---New data---
[File : ./suiteSparse_dataset/scfxm1-2b/scfxm1-2b_A_3.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1010]
[BSA_averageDensity : 0.1423]
[BSA_reordering : 489]
[BSA_numClusters : 1074]
[BSA_numNNZ_bellpack : 111052]
[BSA_numNNZ_csr : 74259]

---New data---
[File : ./suiteSparse_dataset/scfxm1-2b/scfxm1-2b.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1010]
[BSA_averageDensity : 0.1423]
[BSA_reordering : 505]
[BSA_numClusters : 1074]
[BSA_numNNZ_bellpack : 111052]
[BSA_numNNZ_csr : 74259]

---New data---
[File : ./suiteSparse_dataset/mario001/mario001.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 530]
[BSA_averageDensity : 0.118617]
[BSA_reordering : 1060]
[BSA_numClusters : 1210]
[BSA_numNNZ_bellpack : 114643]
[BSA_numNNZ_csr : 98549]

---New data---
[File : ./suiteSparse_dataset/e18/e18.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 19]
[BSA_averageDensity : 0.120477]
[BSA_reordering : 555]
[BSA_numClusters : 1119]
[BSA_numNNZ_bellpack : 156466]
[BSA_numNNZ_csr : 155880]

---New data---
[File : ./suiteSparse_dataset/nsct/nsct_A_1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6954]
[BSA_averageDensity : 0.276996]
[BSA_reordering : 426]
[BSA_numClusters : 835]
[BSA_numNNZ_bellpack : 678739]
[BSA_numNNZ_csr : 185624]

---New data---
[File : ./suiteSparse_dataset/nsct/nsct.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 7466]
[BSA_averageDensity : 0.266038]
[BSA_reordering : 529]
[BSA_numClusters : 862]
[BSA_numNNZ_bellpack : 697738]
[BSA_numNNZ_csr : 189261]

---New data---
[File : ./suiteSparse_dataset/nsct/nsct_A_2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 7466]
[BSA_averageDensity : 0.266038]
[BSA_reordering : 498]
[BSA_numClusters : 862]
[BSA_numNNZ_bellpack : 697738]
[BSA_numNNZ_csr : 189261]

---New data---
[File : ./suiteSparse_dataset/lowThrust_10/lowThrust_10.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1187]
[BSA_averageDensity : 0.143982]
[BSA_reordering : 191]
[BSA_numClusters : 572]
[BSA_numNNZ_bellpack : 116074]
[BSA_numNNZ_csr : 72322]

---New data---
[File : ./suiteSparse_dataset/2D_27628_bjtcai/2D_27628_bjtcai.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6276]
[BSA_averageDensity : 0.159504]
[BSA_reordering : 281]
[BSA_numClusters : 410]
[BSA_numNNZ_bellpack : 442898]
[BSA_numNNZ_csr : 186630]

---New data---
[File : ./suiteSparse_dataset/Si10H16/Si10H16.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4002]
[BSA_averageDensity : 0.210907]
[BSA_reordering : 141]
[BSA_numClusters : 283]
[BSA_numNNZ_bellpack : 446500]
[BSA_numNNZ_csr : 230423]

---New data---
[File : ./suiteSparse_dataset/af23560/af23560.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6822]
[BSA_averageDensity : 0.218113]
[BSA_reordering : 201]
[BSA_numClusters : 254]
[BSA_numNNZ_bellpack : 484256]
[BSA_numNNZ_csr : 103336]

---New data---
[File : ./suiteSparse_dataset/m_t1/m_t1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 65923]
[BSA_averageDensity : 0.258211]
[BSA_reordering : 5838]
[BSA_numClusters : 1772]
[BSA_numNNZ_bellpack : 4925574]
[BSA_numNNZ_csr : 567936]

---New data---
[File : ./suiteSparse_dataset/cit-HepPh/cit-HepPh.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 72]
[BSA_averageDensity : 0.126465]
[BSA_reordering : 1137]
[BSA_numClusters : 2485]
[BSA_numNNZ_bellpack : 421578]
[BSA_numNNZ_csr : 419247]

---New data---
[File : ./suiteSparse_dataset/rma10/rma10.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 32992]
[BSA_averageDensity : 0.236072]
[BSA_reordering : 760]
[BSA_numClusters : 572]
[BSA_numNNZ_bellpack : 2374001]
[BSA_numNNZ_csr : 380146]

---New data---
[File : ./suiteSparse_dataset/GaAsH6/GaAsH6.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 12135]
[BSA_averageDensity : 0.283921]
[BSA_reordering : 1295]
[BSA_numClusters : 826]
[BSA_numNNZ_bellpack : 1721579]
[BSA_numNNZ_csr : 839561]

---New data---
[File : ./suiteSparse_dataset/c-67/c-67.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2692]
[BSA_averageDensity : 0.198405]
[BSA_reordering : 962]
[BSA_numClusters : 1094]
[BSA_numNNZ_bellpack : 294955]
[BSA_numNNZ_csr : 158224]

---New data---
[File : ./suiteSparse_dataset/nv2010/nv2010.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 9169]
[BSA_numClusters : 3755]
[BSA_numNNZ_bellpack : 208499]
[BSA_numNNZ_csr : 208499]

---New data---
[File : ./suiteSparse_dataset/bcircuit/bcircuit.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1203]
[BSA_averageDensity : 0.123324]
[BSA_reordering : 6633]
[BSA_numClusters : 3316]
[BSA_numNNZ_bellpack : 375558]
[BSA_numNNZ_csr : 337578]

---New data---
[File : ./suiteSparse_dataset/shyy161/shyy161.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3967]
[BSA_averageDensity : 0.129333]
[BSA_reordering : 4246]
[BSA_numClusters : 1306]
[BSA_numNNZ_bellpack : 329762]
[BSA_numNNZ_csr : 198418]

---New data---
[File : ./suiteSparse_dataset/c-64b/c-64b.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4109]
[BSA_averageDensity : 0.244588]
[BSA_reordering : 860]
[BSA_numClusters : 1092]
[BSA_numNNZ_bellpack : 384438]
[BSA_numNNZ_csr : 127155]

---New data---
[File : ./suiteSparse_dataset/c-59/c-59.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1735]
[BSA_averageDensity : 0.136802]
[BSA_reordering : 798]
[BSA_numClusters : 1222]
[BSA_numNNZ_bellpack : 260909]
[BSA_numNNZ_csr : 200147]

---New data---
[File : ./suiteSparse_dataset/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1000]
[BSA_averageDensity : 0.13668]
[BSA_reordering : 4305]
[BSA_numClusters : 2345]
[BSA_numNNZ_bellpack : 241080]
[BSA_numNNZ_csr : 206090]

---New data---
[File : ./suiteSparse_dataset/cond-mat-2005/cond-mat-2005.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 396]
[BSA_averageDensity : 0.132369]
[BSA_reordering : 992]
[BSA_numClusters : 1829]
[BSA_numNNZ_bellpack : 175693]
[BSA_numNNZ_csr : 162274]

---New data---
[File : ./suiteSparse_dataset/mark3jac040/mark3jac040.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 239]
[BSA_averageDensity : 0.118315]
[BSA_reordering : 550]
[BSA_numClusters : 969]
[BSA_numNNZ_bellpack : 113435]
[BSA_numNNZ_csr : 106196]

---New data---
[File : ./suiteSparse_dataset/kim1/kim1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 15475]
[BSA_averageDensity : 0.168028]
[BSA_reordering : 420]
[BSA_numClusters : 313]
[BSA_numNNZ_bellpack : 933195]
[BSA_numNNZ_csr : 267536]

---New data---
[File : ./suiteSparse_dataset/juba40k/juba40k.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 740]
[BSA_averageDensity : 0.113408]
[BSA_reordering : 1667]
[BSA_numClusters : 1729]
[BSA_numNNZ_bellpack : 144945]
[BSA_numNNZ_csr : 123461]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 10981]
[BSA_averageDensity : 0.70035]
[BSA_reordering : 144]
[BSA_numClusters : 155]
[BSA_numNNZ_bellpack : 2203949]
[BSA_numNNZ_csr : 235170]

---New data---
[File : ./suiteSparse_dataset/pfinan512/pfinan512.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2722]
[BSA_averageDensity : 0.112008]
[BSA_reordering : 5281]
[BSA_numClusters : 2048]
[BSA_numNNZ_bellpack : 335872]
[BSA_numNNZ_csr : 257821]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_12.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3277]
[BSA_averageDensity : 0.465268]
[BSA_reordering : 403]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 135825]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_13.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3277]
[BSA_averageDensity : 0.465268]
[BSA_reordering : 429]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 135825]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_09.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3277]
[BSA_averageDensity : 0.465268]
[BSA_reordering : 402]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 135825]

---New data---
[File : ./suiteSparse_dataset/case39/case39.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3278]
[BSA_averageDensity : 0.465155]
[BSA_reordering : 404]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526139]
[BSA_numNNZ_csr : 135796]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_07.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3277]
[BSA_averageDensity : 0.465268]
[BSA_reordering : 403]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 135825]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_03.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3277]
[BSA_averageDensity : 0.465268]
[BSA_reordering : 403]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
