
---New data---
[BSA_averageDensity : 0]
[BSA_reordering : 1465]
[BSA_numClusters : 564]
[BSA_numNNZ_bellpack : 2449194]
[BSA_numNNZ_csr : 2449194]

---New data---
[File : ./suiteSparse_dataset/crystk03/crystk03.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 659]
[BSA_averageDensity : 0.359328]
[BSA_reordering : 259]
[BSA_numClusters : 340]
[BSA_numNNZ_bellpack : 887937]
[BSA_numNNZ_csr : 827317]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_6.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_3.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_7.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_5.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 214]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 215]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_4.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 214]
[BSA_numClusters : 259]
[BSA_numNNZ_bellpack : 381326]
[BSA_numNNZ_csr : 381326]

---New data---
[File : ./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_K.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 7]
[BSA_averageDensity : 0.330357]
[BSA_reordering : 199]
[BSA_numClusters : 326]
[BSA_numNNZ_bellpack : 216082]
[BSA_numNNZ_csr : 215490]

---New data---
[File : ./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11]
[BSA_averageDensity : 0.336293]
[BSA_reordering : 200]
[BSA_numClusters : 324]
[BSA_numNNZ_bellpack : 218484]
[BSA_numNNZ_csr : 217537]

---New data---
[File : ./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_M.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 199]
[BSA_numClusters : 322]
[BSA_numNNZ_bellpack : 206474]
[BSA_numNNZ_csr : 206474]

---New data---
[File : ./suiteSparse_dataset/Dubcova1/Dubcova1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 90]
[BSA_numClusters : 193]
[BSA_numNNZ_bellpack : 134569]
[BSA_numNNZ_csr : 134569]

---New data---
[File : ./suiteSparse_dataset/ted_A/ted_A.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2118]
[BSA_averageDensity : 0.43044]
[BSA_reordering : 65]
[BSA_numClusters : 220]
[BSA_numNNZ_bellpack : 424587]
[BSA_numNNZ_csr : 191199]

---New data---
[File : ./suiteSparse_dataset/mk12-b4/mk12-b4.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 2524]
[BSA_numClusters : 1614]
[BSA_numNNZ_bellpack : 311850]
[BSA_numNNZ_csr : 311850]

---New data---
[File : ./suiteSparse_dataset/std1_Jac3_db/std1_Jac3_db.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2399]
[BSA_averageDensity : 0.548925]
[BSA_reordering : 375]
[BSA_numClusters : 719]
[BSA_numNNZ_bellpack : 531826]
[BSA_numNNZ_csr : 194707]

---New data---
[File : ./suiteSparse_dataset/OPF_10000/OPF_10000.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 5]
[BSA_averageDensity : 0.316406]
[BSA_reordering : 1484]
[BSA_numClusters : 1608]
[BSA_numNNZ_bellpack : 255799]
[BSA_numNNZ_csr : 255394]

---New data---
[File : ./suiteSparse_dataset/worms20_10NN/worms20_10NN.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 261]
[BSA_numClusters : 761]
[BSA_numNNZ_bellpack : 120413]
[BSA_numNNZ_csr : 120413]

---New data---
[File : ./suiteSparse_dataset/cbuckle/cbuckle.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 613]
[BSA_averageDensity : 0.385578]
[BSA_reordering : 82]
[BSA_numClusters : 239]
[BSA_numNNZ_bellpack : 345098]
[BSA_numNNZ_csr : 284590]

---New data---
[File : ./suiteSparse_dataset/cbuckle/cbuckle_G.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 315]
[BSA_averageDensity : 0.369395]
[BSA_reordering : 84]
[BSA_numClusters : 269]
[BSA_numNNZ_bellpack : 263754]
[BSA_numNNZ_csr : 233966]

---New data---
[File : ./suiteSparse_dataset/c-71/c-71.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 30]
[BSA_averageDensity : 0.36849]
[BSA_reordering : 4838]
[BSA_numClusters : 2907]
[BSA_numNNZ_bellpack : 468096]
[BSA_numNNZ_csr : 465266]

---New data---
[File : ./suiteSparse_dataset/std1_Jac2/std1_Jac2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3086]
[BSA_averageDensity : 0.592732]
[BSA_reordering : 282]
[BSA_numClusters : 501]
[BSA_numNNZ_bellpack : 1248731]
[BSA_numNNZ_csr : 780463]

---New data---
[File : ./suiteSparse_dataset/ifiss_mat/ifiss_mat.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 208]
[BSA_averageDensity : 0.309082]
[BSA_reordering : 2572]
[BSA_numClusters : 628]
[BSA_numNNZ_bellpack : 3599932]
[BSA_numNNZ_csr : 3583474]

---New data---
[File : ./suiteSparse_dataset/TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 17675]
[BSA_averageDensity : 0.942719]
[BSA_reordering : 152]
[BSA_numClusters : 173]
[BSA_numNNZ_bellpack : 4396289]
[BSA_numNNZ_csr : 130672]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac2_db/Zd_Jac2_db.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3356]
[BSA_averageDensity : 0.479169]
[BSA_reordering : 397]
[BSA_numClusters : 698]
[BSA_numNNZ_bellpack : 676439]
[BSA_numNNZ_csr : 264768]

---New data---
[File : ./suiteSparse_dataset/scfxm1-2b/scfxm1-2b_A_3.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 37]
[BSA_averageDensity : 0.424514]
[BSA_reordering : 489]
[BSA_numClusters : 1074]
[BSA_numNNZ_bellpack : 111052]
[BSA_numNNZ_csr : 107031]

---New data---
[File : ./suiteSparse_dataset/scfxm1-2b/scfxm1-2b.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 37]
[BSA_averageDensity : 0.424514]
[BSA_reordering : 505]
[BSA_numClusters : 1074]
[BSA_numNNZ_bellpack : 111052]
[BSA_numNNZ_csr : 107031]

---New data---
[File : ./suiteSparse_dataset/mario001/mario001.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1060]
[BSA_numClusters : 1210]
[BSA_numNNZ_bellpack : 114643]
[BSA_numNNZ_csr : 114643]

---New data---
[File : ./suiteSparse_dataset/e18/e18.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 555]
[BSA_numClusters : 1119]
[BSA_numNNZ_bellpack : 156466]
[BSA_numNNZ_csr : 156466]

---New data---
[File : ./suiteSparse_dataset/nsct/nsct_A_1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2156]
[BSA_averageDensity : 0.509206]
[BSA_reordering : 426]
[BSA_numClusters : 835]
[BSA_numNNZ_bellpack : 678739]
[BSA_numNNZ_csr : 397690]

---New data---
[File : ./suiteSparse_dataset/nsct/nsct.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2180]
[BSA_averageDensity : 0.499346]
[BSA_reordering : 529]
[BSA_numClusters : 862]
[BSA_numNNZ_bellpack : 697738]
[BSA_numNNZ_csr : 419063]

---New data---
[File : ./suiteSparse_dataset/nsct/nsct_A_2.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2180]
[BSA_averageDensity : 0.499346]
[BSA_reordering : 498]
[BSA_numClusters : 862]
[BSA_numNNZ_bellpack : 697738]
[BSA_numNNZ_csr : 419063]

---New data---
[File : ./suiteSparse_dataset/lowThrust_10/lowThrust_10.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 13]
[BSA_averageDensity : 0.330829]
[BSA_reordering : 191]
[BSA_numClusters : 572]
[BSA_numNNZ_bellpack : 116074]
[BSA_numNNZ_csr : 114973]

---New data---
[File : ./suiteSparse_dataset/2D_27628_bjtcai/2D_27628_bjtcai.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 146]
[BSA_averageDensity : 0.326734]
[BSA_reordering : 281]
[BSA_numClusters : 410]
[BSA_numNNZ_bellpack : 442898]
[BSA_numNNZ_csr : 430686]

---New data---
[File : ./suiteSparse_dataset/Si10H16/Si10H16.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 871]
[BSA_averageDensity : 0.360267]
[BSA_reordering : 141]
[BSA_numClusters : 283]
[BSA_numNNZ_bellpack : 446500]
[BSA_numNNZ_csr : 366169]

---New data---
[File : ./suiteSparse_dataset/af23560/af23560.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1356]
[BSA_averageDensity : 0.388701]
[BSA_reordering : 201]
[BSA_numClusters : 254]
[BSA_numNNZ_bellpack : 484256]
[BSA_numNNZ_csr : 349324]

---New data---
[File : ./suiteSparse_dataset/m_t1/m_t1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 20586]
[BSA_averageDensity : 0.422488]
[BSA_reordering : 5838]
[BSA_numClusters : 1772]
[BSA_numNNZ_bellpack : 4925574]
[BSA_numNNZ_csr : 2699053]

---New data---
[File : ./suiteSparse_dataset/cit-HepPh/cit-HepPh.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1137]
[BSA_numClusters : 2485]
[BSA_numNNZ_bellpack : 421578]
[BSA_numNNZ_csr : 421578]

---New data---
[File : ./suiteSparse_dataset/rma10/rma10.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 8246]
[BSA_averageDensity : 0.412352]
[BSA_reordering : 760]
[BSA_numClusters : 572]
[BSA_numNNZ_bellpack : 2374001]
[BSA_numNNZ_csr : 1503536]

---New data---
[File : ./suiteSparse_dataset/GaAsH6/GaAsH6.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4848]
[BSA_averageDensity : 0.462762]
[BSA_reordering : 1295]
[BSA_numClusters : 826]
[BSA_numNNZ_bellpack : 1721579]
[BSA_numNNZ_csr : 1147251]

---New data---
[File : ./suiteSparse_dataset/c-67/c-67.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 320]
[BSA_averageDensity : 0.578821]
[BSA_reordering : 962]
[BSA_numClusters : 1094]
[BSA_numNNZ_bellpack : 294955]
[BSA_numNNZ_csr : 247538]

---New data---
[File : ./suiteSparse_dataset/nv2010/nv2010.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 9169]
[BSA_numClusters : 3755]
[BSA_numNNZ_bellpack : 208499]
[BSA_numNNZ_csr : 208499]

---New data---
[File : ./suiteSparse_dataset/bcircuit/bcircuit.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 6633]
[BSA_numClusters : 3316]
[BSA_numNNZ_bellpack : 375558]
[BSA_numNNZ_csr : 375558]

---New data---
[File : ./suiteSparse_dataset/shyy161/shyy161.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 4246]
[BSA_numClusters : 1306]
[BSA_numNNZ_bellpack : 329762]
[BSA_numNNZ_csr : 329762]

---New data---
[File : ./suiteSparse_dataset/c-64b/c-64b.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 900]
[BSA_averageDensity : 0.528251]
[BSA_reordering : 860]
[BSA_numClusters : 1092]
[BSA_numNNZ_bellpack : 384438]
[BSA_numNNZ_csr : 262729]

---New data---
[File : ./suiteSparse_dataset/c-59/c-59.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 20]
[BSA_averageDensity : 0.367188]
[BSA_reordering : 798]
[BSA_numClusters : 1222]
[BSA_numNNZ_bellpack : 260909]
[BSA_numNNZ_csr : 259029]

---New data---
[File : ./suiteSparse_dataset/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 7]
[BSA_averageDensity : 0.352679]
[BSA_reordering : 4305]
[BSA_numClusters : 2345]
[BSA_numNNZ_bellpack : 241080]
[BSA_numNNZ_csr : 240448]

---New data---
[File : ./suiteSparse_dataset/cond-mat-2005/cond-mat-2005.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4]
[BSA_averageDensity : 0.37207]
[BSA_reordering : 992]
[BSA_numClusters : 1829]
[BSA_numNNZ_bellpack : 175693]
[BSA_numNNZ_csr : 175312]

---New data---
[File : ./suiteSparse_dataset/mark3jac040/mark3jac040.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 550]
[BSA_numClusters : 969]
[BSA_numNNZ_bellpack : 113435]
[BSA_numNNZ_csr : 113435]

---New data---
[File : ./suiteSparse_dataset/kim1/kim1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 83]
[BSA_averageDensity : 0.307417]
[BSA_reordering : 420]
[BSA_numClusters : 313]
[BSA_numNNZ_bellpack : 933195]
[BSA_numNNZ_csr : 926663]

---New data---
[File : ./suiteSparse_dataset/juba40k/juba40k.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1667]
[BSA_numClusters : 1729]
[BSA_numNNZ_bellpack : 144945]
[BSA_numNNZ_csr : 144945]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 8512]
[BSA_averageDensity : 0.860803]
[BSA_reordering : 144]
[BSA_numClusters : 155]
[BSA_numNNZ_bellpack : 2203949]
[BSA_numNNZ_csr : 328198]

---New data---
[File : ./suiteSparse_dataset/pfinan512/pfinan512.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 5281]
[BSA_numClusters : 2048]
[BSA_numNNZ_bellpack : 335872]
[BSA_numNNZ_csr : 335872]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_12.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2480]
[BSA_averageDensity : 0.555948]
[BSA_reordering : 403]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 173184]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_13.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2480]
[BSA_averageDensity : 0.555948]
[BSA_reordering : 429]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 173184]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_09.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2480]
[BSA_averageDensity : 0.555948]
[BSA_reordering : 402]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 173184]

---New data---
[File : ./suiteSparse_dataset/case39/case39.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2480]
[BSA_averageDensity : 0.555948]
[BSA_reordering : 404]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526139]
[BSA_numNNZ_csr : 173179]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_07.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2480]
[BSA_averageDensity : 0.555948]
[BSA_reordering : 403]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 173184]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_03.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2480]
[BSA_averageDensity : 0.555948]
[BSA_reordering : 403]
[BSA_numClusters : 568]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 173184]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_11.mtx]
[K : 32]
[BSA_alpha : 0.1]
[BSA_delta : 0.3]
[BSA_block_size : 16]
